person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,loan_to_income,stability_index,person_gender,loan_status
59,54864.35245122133,0,35.0,5,2,18433.63243409973,7.261356178436619,0.3359856010419272,0,6,0.3359856010419272,0.813953488372093,Female,0
36,38089.58419328041,3,18.0,3,0,2703.455469123314,16.289968606244173,0.0709762399979216,0,18,0.07097623999792166,0.9,Female,0
56,52835.56741382868,2,16.0,2,2,3054.581219101384,13.829269204809805,0.0578129727495253,0,15,0.05781297274952529,0.4,Female,0
58,57096.267493202395,1,27.0,1,1,8826.822454690177,12.861845047182578,0.1545954375343546,1,19,0.15459543753435467,0.6428571428571429,Male,1
48,90310.6052272565,1,13.0,3,1,3185.3872482375255,15.45355251140574,0.0352714638576704,0,8,0.03527146385767049,0.40625,Male,0
55,69269.02444571082,3,33.0,3,0,5090.31746894585,11.633351713162623,0.0734862012231074,0,6,0.0734862012231074,0.8461538461538461,Male,0
57,84786.4628048415,0,10.0,1,2,11695.79942805252,10.152541287279435,0.1379441840258568,0,9,0.13794418402585681,0.24390243902439024,Male,0
58,23128.57032654211,0,12.0,0,2,9736.981038938313,11.82146879079952,0.4209936412612693,0,22,0.42099364126126954,0.2857142857142857,Male,1
69,43056.054807642846,2,32.0,4,1,12192.548077797492,15.5808021267674,0.2831784782017046,0,16,0.28317847820170466,0.6037735849056604,Male,1
56,54844.93967863251,2,1.0,0,1,12955.290101308145,8.316547281366276,0.2362166897661025,1,26,0.23621668976610258,0.025,Female,1
54,15000.0,1,33.0,2,3,16712.969635879224,15.544976722295576,1.1141979757252816,0,6,1.1141979757252816,0.868421052631579,Female,1
26,73637.1867621856,1,8.0,0,3,11895.166860560726,6.943345947742481,0.1615374973378147,1,8,0.16153749733781478,0.8,Male,1
46,62844.19544622525,0,28.0,3,1,16024.904912698965,12.599242221126197,0.2549941931615818,0,20,0.2549941931615819,0.9333333333333333,Female,1
47,42656.82960092272,1,3.0,3,0,10535.372516493944,14.030635631235072,0.2469797360717602,0,3,0.24697973607176027,0.0967741935483871,Male,0
41,46333.3131299843,0,11.0,4,0,11952.150309733692,12.933303508086553,0.2579601911092116,0,6,0.2579601911092116,0.44,Male,0
33,75077.33777647496,3,15.0,2,1,11887.602899018497,14.14266133500473,0.1583380984340577,0,15,0.15833809843405777,0.8823529411764706,Male,0
26,34091.241047260686,3,8.0,1,3,11422.79000511172,10.617473545660417,0.3350652441568879,1,8,0.3350652441568879,0.8,Female,1
56,75883.70699324575,1,2.0,1,2,11028.377394707211,7.180606445531874,0.1453326126475189,0,6,0.14533261264751898,0.05,Female,0
41,44959.22526827424,2,19.0,5,3,19104.918844543303,14.150764063150724,0.4249387913279905,1,7,0.42493879132799045,0.76,Female,1
24,65119.92105553833,1,6.0,2,1,13490.48106248004,16.545845593760546,0.2071636581219826,0,6,0.2071636581219826,0.75,Female,1
21,51735.28411157974,1,3.0,2,3,7763.062883879928,10.506070152365751,0.1500535469591119,0,3,0.15005354695911194,0.6,Male,1
46,94663.87693302373,1,26.0,3,1,21717.12484514922,13.045817640934676,0.2294130089401942,0,6,0.22941300894019426,0.8666666666666667,Female,0
40,32252.15219784949,2,22.0,5,0,8114.734638499108,8.520828654999788,0.2516028880404509,0,16,0.2516028880404509,0.9166666666666666,Female,0
57,38534.34754846132,1,26.0,1,0,9973.856806123786,8.29453680461756,0.2588303018127016,0,2,0.25883030181270167,0.6341463414634146,Female,0
34,19877.49044622338,2,0.0,2,3,5846.84628402323,11.322048515543296,0.2941440872448815,0,16,0.29414408724488156,0.0,Male,1
40,28064.85665941358,1,5.0,2,2,13585.562658140338,8.81702433356017,0.4840773934109311,0,4,0.4840773934109311,0.20833333333333334,Male,1
29,64262.56215389033,2,10.0,4,1,18451.177680896555,11.28866059534462,0.2871217247253743,0,11,0.2871217247253743,0.7692307692307693,Female,0
42,82003.27277730122,2,24.0,1,3,2544.1729237552113,20.090954439638924,0.0310252607925112,1,16,0.031025260792511285,0.9230769230769231,Female,1
58,66529.61740720553,2,38.0,4,0,8613.145402763543,8.882353881255256,0.12946332383133,0,4,0.12946332383133005,0.9047619047619048,Female,0
24,49892.17000546267,2,6.0,5,2,15583.068345889613,12.024665943293655,0.3123349484334602,0,6,0.3123349484334602,0.75,Male,0
20,32127.709966878927,2,2.0,2,6,4703.4134295074355,5.724722172056583,0.146397406922444,1,2,0.14639740692244405,0.5,Female,1
32,67968.373432543,3,14.0,5,0,12871.911277410056,12.569898709530609,0.1893808933089317,0,2,0.18938089330893174,0.875,Male,1
40,31027.961896283246,0,17.0,0,0,3492.796621283194,8.883771599537791,0.1125693215996112,0,7,0.11256932159961129,0.7083333333333334,Male,0
45,23020.965313884815,0,20.0,4,1,12039.654087129958,11.877916658688967,0.5229865004778226,1,23,0.5229865004778226,0.6896551724137931,Female,1
69,43830.61333580191,2,18.0,1,2,10389.087770416414,11.79767612888988,0.237028117558427,0,18,0.23702811755842704,0.33962264150943394,Male,0
64,15000.0,0,3.0,2,0,26587.914953993175,11.417333961560292,1.772527663599545,0,17,1.772527663599545,0.0625,Female,1
40,22372.302508955025,2,12.0,0,1,13722.34086501879,8.157668009281334,0.6133629231736926,0,14,0.6133629231736926,0.5,Female,1
37,87719.8067176564,1,17.0,0,0,500.0,10.148478827956431,0.0056999669596782,0,2,0.0056999669596782074,0.8095238095238095,Female,0
56,18663.83151083195,3,28.0,1,1,9626.268991256224,11.707153435737544,0.5157713187492834,0,4,0.5157713187492833,0.7,Female,1
64,26237.032379083772,1,24.0,5,3,14121.48038842792,10.272087303642952,0.5382270442935307,0,25,0.5382270442935307,0.5,Male,1
51,51436.658154133285,1,12.0,0,3,7934.211963808119,15.209922754813965,0.1542520888513545,0,7,0.15425208885135458,0.34285714285714286,Female,1
55,52478.0776006003,2,26.0,3,3,7717.147100446307,11.123048910230434,0.147054683656286,0,21,0.14705468365628604,0.6666666666666666,Female,1
36,45307.51405242292,1,18.0,1,0,7961.276938493698,8.02138890027535,0.1757164811400185,0,18,0.17571648114001856,0.9,Male,0
54,15000.0,3,0.0,0,3,12735.796765829122,12.294297259144695,0.8490531177219415,0,27,0.8490531177219415,0.0,Male,1
68,66969.7865527558,1,37.0,1,1,3723.6501186514647,5.0,0.0556019409695764,0,4,0.05560194096957648,0.7115384615384616,Female,0
30,41138.93200484007,3,12.0,1,1,7192.371700841582,16.884646169732026,0.1748312693191789,0,12,0.1748312693191789,0.8571428571428571,Male,0
40,74408.99044349803,3,0.0,2,1,15164.900738903476,5.837648727067613,0.2038046833926451,0,16,0.20380468339264518,0.0,Female,0
45,37103.647569423054,2,27.0,5,4,7564.702401345486,13.689382760510728,0.2038802893217302,0,12,0.20388028932173025,0.9310344827586207,Female,1
23,69649.88678281153,3,13.0,5,2,7265.470209535237,13.22236397981579,0.1043141711370051,1,5,0.10431417113700517,1.8571428571428572,Female,1
53,75921.66898158871,1,20.0,2,2,3118.21687748965,7.608381040456613,0.0410715006574187,0,23,0.041071500657418755,0.5405405405405406,Male,0
67,40661.154484923594,2,21.0,1,3,13229.56961020519,12.678376006301177,0.325361386753307,0,7,0.325361386753307,0.4117647058823529,Female,1
37,67609.00388211294,3,14.0,1,3,12127.197036324873,8.931554819529662,0.1793725146057553,0,7,0.17937251460575535,0.6666666666666666,Male,1
59,23429.106437672057,3,38.0,3,0,14861.822102836522,10.50371430273712,0.6343315799248728,0,10,0.6343315799248728,0.8837209302325582,Male,1
54,55273.789741389875,0,36.0,0,1,9435.33338419044,12.411194826535125,0.1707017635001262,0,15,0.17070176350012628,0.9473684210526315,Female,0
60,74444.5541670968,2,31.0,1,0,11578.910518397965,10.855003040185483,0.1555373747340627,0,27,0.15553737473406273,0.7045454545454546,Female,1
48,60369.85691928247,0,3.0,0,1,11536.847484585078,7.999842274412565,0.1911027799852238,1,12,0.1911027799852238,0.09375,Female,1
48,98124.4784570648,3,30.0,4,3,2875.0594410918693,12.231123000643372,0.029300124559132,0,25,0.02930012455913206,0.9375,Male,1
57,61487.15984582312,0,3.0,0,5,21767.22609609041,10.375663170573857,0.3540125475086336,0,7,0.3540125475086337,0.07317073170731707,Male,1
61,42694.57494784998,1,0.0,1,1,14890.292351893955,10.668174677698593,0.3487631009345323,0,19,0.3487631009345323,0.0,Female,0
40,106817.72786002996,1,22.0,3,0,10394.9993637616,10.84549003866,0.0973153012333573,0,21,0.09731530123335733,0.9166666666666666,Male,0
61,82674.020346951,3,6.0,4,1,8878.92224697408,6.964074793739355,0.1073967639376029,0,16,0.10739676393760295,0.13333333333333333,Male,0
32,17941.848764032064,0,8.0,3,1,16619.771494433066,7.627172759186242,0.9263132084666011,1,14,0.9263132084666013,0.5,Male,1
68,34316.72790143371,0,0.0,0,2,10479.618578996458,9.232412109840425,0.305379306823674,0,10,0.305379306823674,0.0,Female,0
60,29236.83785917353,2,15.0,3,1,14568.111959210351,12.230990259636782,0.4982793292961869,0,12,0.4982793292961869,0.3409090909090909,Female,1
36,62912.59209018111,1,17.0,0,1,7109.887960288583,8.21259180385153,0.1130121605877726,0,3,0.11301216058777264,0.85,Male,0
28,61423.16073633577,1,5.0,5,1,5622.753507758974,14.567780768533726,0.0915412596869628,0,7,0.09154125968696286,0.4166666666666667,Male,0
60,61269.03864790998,2,1.0,0,3,9191.318761386856,11.604997530713964,0.1500157169791073,0,27,0.15001571697910737,0.022727272727272728,Female,1
20,17401.810810020987,1,2.0,2,1,10052.887654111244,12.093135023880023,0.5776920438832837,0,2,0.5776920438832837,0.5,Male,0
21,37238.16906789901,0,3.0,3,0,12117.608198733977,10.004994736287784,0.3254082706547433,0,3,0.3254082706547434,0.6,Male,0
67,47014.29490552712,0,22.0,1,2,17334.495346423988,6.211845312812411,0.3687069088509525,0,27,0.36870690885095253,0.43137254901960786,Female,0
48,15000.0,1,7.0,5,1,15560.159260449684,12.595756022282156,1.0373439506966455,0,24,1.0373439506966455,0.21875,Female,1
52,32563.444668842185,2,34.0,4,3,16590.03381731047,8.833390156635724,0.5094680242223999,0,15,0.5094680242223999,0.9444444444444444,Female,1
29,77128.67420331464,3,11.0,0,0,6336.952833609354,6.52432274401426,0.0821607903813419,0,11,0.08216079038134198,0.8461538461538461,Male,0
69,18918.480040608232,3,15.0,2,5,8525.352449155977,8.495714361974247,0.4506362261057144,0,25,0.4506362261057144,0.2830188679245283,Female,1
59,79105.20987436961,3,34.0,5,0,14839.97785834212,10.760828611322058,0.1875979835197976,0,14,0.1875979835197976,0.7906976744186046,Male,0
40,71822.98185071004,3,16.0,3,1,16074.737346665192,5.0,0.2238104981505481,0,22,0.22381049815054813,0.6666666666666666,Female,0
47,44185.25560391038,0,17.0,5,1,13709.260132832927,9.991638205993128,0.3102677566409656,1,6,0.3102677566409656,0.5483870967741935,Female,0
30,37022.54001264631,3,12.0,1,4,7186.4232321416375,14.02497170915215,0.1941094055050483,1,10,0.1941094055050483,0.8571428571428571,Female,1
53,66636.552442906,0,14.0,1,3,4791.910499362511,11.095921959815945,0.0719111407131724,0,26,0.07191114071317248,0.3783783783783784,Female,1
27,34245.19678208738,0,9.0,1,0,11164.8882242848,14.598123755241224,0.3260278600625479,0,9,0.32602786006254786,0.8181818181818182,Female,0
41,35240.04100107752,3,4.0,2,1,5541.375998611204,9.79053841280621,0.1572465820468757,0,8,0.15724658204687578,0.16,Female,0
27,49522.63191990543,3,9.0,5,2,12303.205509744934,14.45945262934403,0.2484360187003653,0,3,0.24843601870036533,0.8181818181818182,Male,1
68,15000.0,3,14.0,5,3,16253.42620039259,6.975077070372974,1.0835617466928391,0,25,1.0835617466928393,0.2692307692307692,Female,1
34,21000.488031965877,1,16.0,3,2,10945.444618554968,12.799626261800084,0.5211995360247994,0,13,0.5211995360247994,0.8888888888888888,Male,1
36,43686.77501997034,1,18.0,4,1,3470.8538691417234,10.675184843922969,0.0794486172887586,0,6,0.07944861728875861,0.9,Female,0
42,59513.920644251986,2,7.0,1,3,7453.520802997098,15.064605132815691,0.1252399560020749,0,24,0.12523995600207494,0.2692307692307692,Male,1
43,33968.52123842643,0,9.0,4,1,14323.416347482556,9.762818633979998,0.4216673503961481,0,25,0.4216673503961481,0.3333333333333333,Male,1
64,46047.79043956635,3,4.0,4,6,12369.607122583937,7.842239978958641,0.2686254216435846,1,3,0.26862542164358466,0.08333333333333333,Male,1
38,17730.81183724736,1,20.0,1,5,12769.462001264492,12.520048543544222,0.7201848464963972,0,15,0.7201848464963972,0.9090909090909091,Female,1
24,68649.67704540641,2,6.0,1,3,18844.81429312872,15.941558568618962,0.2745069620744806,0,6,0.2745069620744806,0.75,Male,1
51,54401.64659121963,0,22.0,3,4,11745.345992130337,11.708539915573828,0.2159005605177035,0,6,0.2159005605177036,0.6285714285714286,Female,1
63,56170.91805278434,0,12.0,2,1,11587.61881124628,10.873697962389512,0.2062921385824117,0,5,0.20629213858241174,0.2553191489361702,Male,0
20,59765.0123596979,0,2.0,1,2,14283.376990672932,7.355123798269041,0.2389922870710359,0,2,0.23899228707103592,0.5,Female,0
42,51562.55006989571,1,19.0,4,1,4134.190479965872,13.840714085264592,0.080178161754253,0,17,0.08017816175425309,0.7307692307692307,Male,0
56,40324.54482852001,3,27.0,3,4,7774.448797086283,10.845179652754084,0.1927969386919827,1,7,0.19279693869198275,0.675,Male,1
27,72593.09097440616,3,9.0,5,1,6307.569304095028,13.102430057278797,0.0868893887755635,0,9,0.08688938877556351,0.8181818181818182,Female,0
32,53137.62295521546,0,14.0,3,2,13274.57022325122,11.591680192562595,0.2498149048639052,0,7,0.24981490486390526,0.875,Male,0
27,46685.61142653151,0,9.0,1,4,5404.488352451486,17.120026076318226,0.1157634694568893,0,9,0.11576346945688937,0.8181818181818182,Male,1
42,49826.90692158992,2,19.0,0,3,12817.239543950389,9.32775304712884,0.2572353038915345,0,2,0.25723530389153454,0.7307692307692307,Male,1
62,49400.6986702252,2,29.0,1,1,8916.151594721148,9.437507722077196,0.1804863460381602,0,17,0.18048634603816024,0.6304347826086957,Male,0
20,46484.68792149376,0,2.0,2,0,8219.220447733884,14.040262164015145,0.1768156529654456,0,2,0.17681565296544566,0.5,Female,1
64,58922.12725015815,2,16.0,3,0,14559.136018642585,14.113856694878534,0.247091147215896,0,18,0.247091147215896,0.3333333333333333,Male,0
43,31282.79555755263,1,25.0,1,1,3339.1750890239737,14.208825481104853,0.1067415820584421,1,14,0.10674158205844216,0.9259259259259259,Female,1
54,32744.179285193837,0,13.0,4,1,7556.5807682589375,10.96198416195581,0.2307763069107018,0,7,0.2307763069107018,0.34210526315789475,Female,0
43,61185.27378857271,2,18.0,4,0,24647.60112324035,11.622971652429134,0.4028355124863995,1,3,0.4028355124863994,0.6666666666666666,Male,1
36,47095.213185444074,0,6.0,3,1,19252.092570772627,6.95793698719753,0.4087908572568678,0,9,0.4087908572568678,0.3,Male,0
24,69427.86204286192,3,2.0,2,0,927.9252347535872,10.517393728004608,0.0133653148383097,0,6,0.013365314838309788,0.25,Female,0
39,58177.58001263727,1,21.0,0,1,7462.216361898199,11.83038931803508,0.1282661870823307,0,21,0.12826618708233076,0.9130434782608695,Male,0
40,38947.44179847536,0,22.0,3,3,10314.076701778167,11.832009550609904,0.2648203893633374,0,5,0.2648203893633374,0.9166666666666666,Male,1
59,61501.927262573496,3,10.0,2,1,2943.9654210810572,8.726780252766327,0.0478678563764713,0,10,0.047867856376471375,0.23255813953488372,Female,0
50,73943.81915917872,0,1.0,4,1,20090.155134121156,7.701966761641011,0.2716948537763936,0,24,0.27169485377639363,0.029411764705882353,Female,0
65,58939.591122425074,3,25.0,1,0,10147.90611347172,14.132575257311936,0.1721746948056225,0,8,0.17217469480562259,0.5102040816326531,Male,0
55,63311.69886133593,2,3.0,5,4,9070.39176940485,13.662054601313512,0.1432656512546069,0,22,0.14326565125460697,0.07692307692307693,Male,1
30,46564.582987931935,3,12.0,1,4,11905.326198511755,10.30318979378372,0.2556734203245681,0,2,0.2556734203245681,0.8571428571428571,Male,1
34,69860.79765761005,1,16.0,4,2,11825.651561619805,14.097404849400316,0.1692744995494854,0,15,0.16927449954948542,0.8888888888888888,Male,0
38,38386.19170140712,1,20.0,0,4,5728.22746468719,13.818434959041753,0.1492262506592236,0,3,0.14922625065922365,0.9090909090909091,Female,1
26,56770.86051481033,2,8.0,4,1,16576.423725443943,5.964830917741713,0.2919882414169061,1,8,0.29198824141690616,0.8,Female,1
47,101390.12304871864,0,29.0,1,0,10810.179695883004,10.688261197930304,0.1066196525936618,1,12,0.1066196525936618,0.9354838709677419,Male,0
62,60777.6211205132,1,22.0,1,0,16543.732794830707,15.015957875353228,0.2722010583801377,0,6,0.27220105838013775,0.4782608695652174,Female,0
24,41585.775388162634,2,13.0,0,0,7121.808158988715,6.229244287266567,0.1712558703670566,0,6,0.17125587036705667,1.625,Female,0
24,41534.15516617201,1,6.0,0,2,1020.3515084797754,6.6478716355520735,0.0245665646597962,0,6,0.024566564659796255,0.75,Female,0
49,48573.16605419311,2,3.0,4,1,17186.454549309314,12.879847397695634,0.3538261131698595,0,22,0.35382611316985957,0.09090909090909091,Male,1
51,67024.91563458822,1,33.0,1,2,13701.982333243111,14.877033534092874,0.2044311761307492,1,25,0.2044311761307492,0.9428571428571428,Female,1
27,52915.550183347645,2,9.0,5,2,15841.080675186497,10.16026844480136,0.2993653211636006,0,9,0.2993653211636007,0.8181818181818182,Male,1
29,37029.44373523207,1,11.0,5,1,16148.660552572728,9.591805522412589,0.436103244435398,0,11,0.436103244435398,0.8461538461538461,Female,1
57,36994.0601442262,0,26.0,3,1,10096.424055344416,5.902666021850527,0.2729201395029954,0,6,0.2729201395029954,0.6341463414634146,Female,0
66,53040.9866204596,3,28.0,5,0,8165.340737792636,10.10512160461889,0.1539439829093036,0,8,0.15394398290930367,0.56,Male,0
51,50847.89973477582,1,33.0,4,3,9541.609908412063,6.584112736857033,0.18765002995564,1,3,0.18765002995564004,0.9428571428571428,Male,1
67,59099.523382380416,2,34.0,4,3,12757.132853668452,9.936063730916688,0.2158584726839233,0,18,0.21585847268392336,0.6666666666666666,Male,1
47,68349.7979156979,0,5.0,3,2,11385.192274147696,14.932330137479264,0.1665724350522601,0,14,0.16657243505226016,0.16129032258064516,Male,1
36,104547.19404818998,1,18.0,2,0,854.0952945759972,7.116660711773131,0.0081694712359502,0,12,0.00816947123595025,0.9,Male,0
50,20759.32966464799,2,32.0,3,1,9407.502332466747,10.243137965431456,0.4531698510712131,0,6,0.45316985107121316,0.9411764705882353,Male,1
27,63737.24254572883,3,7.0,2,5,17069.484666165896,13.5829778680851,0.2678102155724614,0,9,0.26781021557246143,0.6363636363636364,Male,1
59,51966.1541677658,2,1.0,2,1,9993.437621810475,8.671298601551129,0.1923066615541337,0,24,0.19230666155413376,0.023255813953488372,Female,0
44,15000.0,1,12.0,1,0,21122.70296604684,12.223681561368217,1.408180197736456,0,14,1.408180197736456,0.42857142857142855,Female,1
28,74990.61447303455,2,10.0,0,2,5194.811756352275,13.43058381837304,0.0692728255776627,0,9,0.06927282557766275,0.8333333333333334,Female,0
21,58423.46453163895,2,3.0,5,1,11742.656847813054,11.235263273315477,0.2009921346149178,0,3,0.20099213461491783,0.6,Male,0
34,65996.12585640313,3,16.0,2,5,5073.293437179844,11.29685829843208,0.076872594737129,0,9,0.07687259473712908,0.8888888888888888,Female,1
69,16011.621098046347,1,35.0,1,2,5722.122227439828,7.706145199029885,0.3573730724953272,0,11,0.3573730724953272,0.660377358490566,Male,0
22,45591.66145003583,1,4.0,3,5,5768.614705621612,9.802212729629424,0.1265278457101957,1,4,0.12652784571019574,0.6666666666666666,Female,1
68,28416.06110211408,3,26.0,3,3,21048.399873810256,11.486574699382633,0.7407219388419851,0,28,0.7407219388419851,0.5,Male,1
55,93262.01885361224,0,35.0,2,3,8739.27954803754,5.2952956539529055,0.0937067378066848,0,12,0.09370673780668484,0.8974358974358975,Male,0
23,72891.00691488762,2,5.0,1,3,6486.808159702109,5.0,0.0889932576631371,1,5,0.08899325766313719,0.7142857142857143,Male,1
33,36380.64433429076,2,15.0,4,2,9986.459371124209,10.54041655551816,0.2744992441409681,0,2,0.27449924414096816,0.8823529411764706,Female,0
60,19267.221981007955,2,12.0,0,0,8887.928060710057,12.136444442692564,0.4612978492421505,0,8,0.46129784924215056,0.2727272727272727,Female,0
60,53881.1013276751,1,36.0,0,1,14057.256663404374,11.264330483940704,0.260894011388444,1,27,0.26089401138844404,0.8181818181818182,Female,1
44,71848.44004588721,1,25.0,5,1,500.0,6.136488988089509,0.006959093331472,0,9,0.006959093331472007,0.8928571428571429,Male,0
69,15298.927891281412,2,39.0,2,1,5226.929421168249,14.31063520257372,0.3416533144225736,0,7,0.34165331442257363,0.7358490566037735,Female,1
29,31364.506580136607,1,6.0,4,1,14232.527469869705,11.31062423393436,0.4537781403799694,0,11,0.45377814037996944,0.46153846153846156,Female,0
40,27888.305819720823,3,22.0,5,0,7556.856966842683,13.912082044922466,0.2709686639157176,0,15,0.2709686639157176,0.9166666666666666,Female,1
55,67338.92331821175,3,21.0,4,0,6225.24388310116,9.084046054740076,0.092446442211195,0,29,0.09244644221119509,0.5384615384615384,Female,0
31,42603.41822910975,1,13.0,0,0,6001.492988465004,11.795021816283873,0.1408688137696037,0,13,0.14086881376960375,0.8666666666666667,Male,0
46,43441.26955244989,2,22.0,1,4,13618.224117039725,12.561164007863823,0.3134858685609412,0,8,0.31348586856094124,0.7333333333333333,Male,1
59,53493.093612779354,2,29.0,2,3,13399.825815436883,14.013566524372845,0.2504963708480622,0,4,0.2504963708480622,0.6744186046511628,Male,1
100,32434.38375341972,2,3.0,4,3,14788.100476968331,13.759929927252344,0.4559389994702504,0,3,0.4559389994702504,0.03571428571428571,Female,1
32,21126.265265448703,2,14.0,4,1,4186.510127945791,8.599877958559738,0.1981661252163054,0,14,0.19816612521630542,0.875,Male,1
51,77393.7032472057,1,9.0,4,1,3890.891207298313,10.652661165706563,0.0502740021997693,0,19,0.05027400219976931,0.2571428571428571,Male,0
50,79249.71416959188,0,32.0,0,0,15686.74883973793,9.430368363052064,0.1979407623624835,0,23,0.1979407623624835,0.9411764705882353,Male,0
35,53591.649189263575,0,17.0,2,1,11025.619879299104,11.428884950020889,0.2057339164980941,0,17,0.20573391649809408,0.8947368421052632,Female,0
51,55043.1101133524,2,25.0,1,1,6970.271641008909,6.6873058497135895,0.1266329541818178,0,4,0.12663295418181786,0.7142857142857143,Male,0
51,75220.27953160016,2,6.0,1,3,9214.205028369312,6.230290989733486,0.122496288045545,1,15,0.12249628804554508,0.17142857142857143,Female,1
53,53133.0711320748,2,6.0,4,2,3828.3374551162033,18.15693457757385,0.0720518760453346,0,19,0.07205187604533467,0.16216216216216217,Male,1
30,41618.44188112709,0,4.0,1,0,7351.978061863411,16.806036093940783,0.1766519295187105,0,12,0.1766519295187105,0.2857142857142857,Female,0
29,50786.78253554926,3,0.0,5,6,10796.073530459618,14.4977378652389,0.2125764419689844,0,9,0.2125764419689844,0.0,Male,1
34,77863.37274334945,0,16.0,1,3,11772.359595156238,12.452663477057095,0.1511925206985302,0,5,0.15119252069853026,0.8888888888888888,Female,1
36,51066.43336857611,1,12.0,4,3,9562.845352567609,13.326396862998804,0.187262840221227,0,16,0.1872628402212271,0.6,Female,1
59,36612.349306928954,0,24.0,5,1,9051.47480377428,13.334554626631483,0.2472246380010711,0,13,0.24722463800107117,0.5581395348837209,Female,0
37,52940.04098570195,1,19.0,2,4,13666.284635624566,15.964063799653854,0.2581464687440563,0,15,0.2581464687440563,0.9047619047619048,Female,1
28,63124.46275071528,2,7.0,3,1,9493.118404627015,9.522464328304308,0.1503873140610523,1,10,0.15038731406105227,0.5833333333333334,Female,1
44,60725.06989811397,1,9.0,0,1,7764.423656172597,8.727125251340661,0.1278619138553474,0,8,0.12786191385534737,0.32142857142857145,Male,0
59,61056.47896143219,2,31.0,1,2,6188.514916001472,10.954420183473037,0.1013572191070925,0,25,0.10135721910709258,0.7209302325581395,Female,0
33,33466.4464173314,3,15.0,5,1,1162.027457585437,12.786570817386322,0.0347221644955902,0,13,0.03472216449559023,0.8823529411764706,Male,1
44,65402.071331169136,2,26.0,3,4,13249.594370380211,10.235473235815023,0.2025867698178812,0,10,0.20258676981788123,0.9285714285714286,Female,1
69,50569.318784245785,2,14.0,2,4,17317.924545234735,9.342083063096991,0.3424591226771659,1,11,0.3424591226771659,0.2641509433962264,Male,1
41,35764.1766506109,3,14.0,3,1,5867.44752016175,15.311707802475818,0.1640593484782915,0,9,0.1640593484782915,0.56,Male,0
49,65243.03427304066,2,31.0,2,0,3649.7317438078,8.488749292119385,0.0559405580147261,0,21,0.05594055801472618,0.9393939393939394,Male,0
39,40927.22302166472,2,19.0,4,1,6886.376652602362,15.405969241282978,0.1682590741364757,0,3,0.16825907413647576,0.8260869565217391,Female,1
40,18514.05302888893,2,14.0,4,0,11452.670566750414,13.889510653580626,0.6185933760090193,1,22,0.6185933760090193,0.5833333333333334,Male,1
63,29987.952377793557,0,34.0,0,1,7473.50034712578,16.735855707123367,0.2492167605501467,1,17,0.24921676055014672,0.723404255319149,Female,1
51,46367.26133905834,1,5.0,0,1,7386.541538290046,17.54931453517786,0.159305107202177,0,22,0.159305107202177,0.14285714285714285,Female,1
65,61566.04564222558,2,29.0,2,0,9585.383399668828,12.110699505039872,0.1556926922897028,1,24,0.15569269228970284,0.5918367346938775,Male,1
68,32718.600958238185,0,7.0,3,3,10504.044153996349,17.235432188521372,0.3210419714279239,0,19,0.32104197142792396,0.1346153846153846,Female,1
40,45186.75079124931,2,22.0,0,0,11841.26081269639,12.51570414351826,0.2620516103802162,1,21,0.2620516103802162,0.9166666666666666,Male,1
54,25667.85536673884,1,31.0,1,4,8524.235744848587,12.18849557308454,0.3320977005307012,0,23,0.3320977005307012,0.8157894736842105,Female,1
51,69640.65832479623,2,14.0,3,0,8435.218967363506,11.58140352563763,0.1211249171141173,0,25,0.1211249171141173,0.4,Male,0
49,84346.62227911103,1,17.0,0,2,500.0,9.696708317727548,0.0059279196545115,0,11,0.005927919654511502,0.5151515151515151,Female,0
58,82185.65048976641,0,12.0,3,3,14678.42811161695,13.279016260167047,0.1786008630964681,0,7,0.17860086309646814,0.2857142857142857,Male,1
68,69299.59100972276,0,23.0,1,1,11261.846786548422,14.45183761078875,0.1625095707270246,0,7,0.16250957072702463,0.4423076923076923,Female,0
31,67250.19914240522,2,13.0,3,3,17555.31897141315,6.804905304670685,0.2610448622499838,0,13,0.2610448622499838,0.8666666666666667,Female,1
60,15000.0,3,13.0,3,3,12555.553695360484,18.67952845284554,0.8370369130240323,0,21,0.8370369130240323,0.29545454545454547,Male,1
66,53543.464644402105,1,27.0,5,2,9632.016999711012,15.873526787426826,0.1798915528473936,1,14,0.17989155284739358,0.54,Female,1
37,40078.14752680184,2,10.0,2,1,2569.9273831651058,9.253427443707375,0.064122908411535,0,19,0.06412290841153509,0.47619047619047616,Female,0
40,67609.32722089802,0,5.0,4,3,1831.184288134128,12.687029401005232,0.0270847879043545,1,18,0.02708478790435456,0.20833333333333334,Female,1
32,15000.0,2,14.0,0,2,15241.741126150428,10.870457373985229,1.016116075076695,0,3,1.016116075076695,0.875,Female,1
40,53859.354055403564,1,0.0,0,2,12807.742317681168,11.998521864663587,0.2377997757735121,0,19,0.2377997757735121,0.0,Male,0
27,45711.12432335195,2,9.0,0,3,17326.999678693366,10.5921991230454,0.379054331635455,0,9,0.37905433163545504,0.8181818181818182,Female,1
65,72368.59865862808,1,1.0,2,1,14656.241697435971,12.569472855235103,0.202522115518242,0,8,0.20252211551824204,0.02040816326530612,Male,0
