person_age,person_gender,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length
55,Male,39628.96785577811,RENT,4.0,PERSONAL,A,1727.353234729927,14.440007191126348,0,0.04358814594960666,N,29
64,Male,28479.886997221787,RENT,29.0,VENTURE,C,5989.043266959123,11.742416817358766,0,0.21029027494186875,N,23
42,Male,15000.0,OTHER,7.0,MEDICAL,A,16730.95695078413,11.048937018026326,1,1.1153971300522754,N,6
66,Male,53650.31993162711,OWN,18.0,MEDICAL,D,4055.218305908809,18.449758855836276,1,0.07558609736301383,N,2
50,Male,61580.32215588873,RENT,29.0,EDUCATION,E,4239.30034629908,14.22439258485021,1,0.06884180202187672,N,20
30,Male,47962.72979803939,OWN,12.0,VENTURE,C,5873.163179892133,16.660429195248135,1,0.12245264614050834,N,12
29,Male,68674.92417675984,MORTGAGE,11.0,DEBTCONSOLIDATION,C,15537.568214925712,7.813409511314212,0,0.22624805780541002,N,11
22,Female,23596.195283350153,OWN,4.0,PERSONAL,A,17176.43932759261,16.392841141231415,1,0.7279325807119665,N,4
33,Female,46575.22087089903,RENT,12.0,PERSONAL,A,15075.279727408884,10.530938931704144,0,0.3236759685841483,N,15
120,Female,44993.9808082422,OTHER,13.0,PERSONAL,A,15385.212721610464,10.492223683380846,1,0.3419393537811202,Y,17
29,Female,47797.82631487867,OWN,11.0,MEDICAL,B,18259.510624240607,12.169493979737863,1,0.3820155022103322,N,11
48,Female,73358.63325907815,OWN,29.0,DEBTCONSOLIDATION,D,1017.5074469132484,12.53710827183755,1,0.01387031630373691,Y,29
29,Female,47903.155518024745,MORTGAGE,11.0,PERSONAL,B,3875.5604344521976,14.16531508082396,0,0.08090407390790617,N,11
31,Male,44104.15098454941,OTHER,12.0,PERSONAL,A,6496.324198270242,13.650467440291967,0,0.147295074346767,N,6
49,Female,31266.130403789368,OWN,15.0,MEDICAL,E,10518.641328410953,9.040317198254748,1,0.3364228701334951,Y,23
60,Male,76571.58942842919,OTHER,6.0,PERSONAL,G,10502.4402321321,8.010558505102434,1,0.13715844624002016,Y,8
20,Female,21376.07554842746,RENT,2.0,EDUCATION,B,10580.44334155882,10.426159232890665,0,0.4949665956030537,N,2
24,Female,38940.01134305175,OTHER,6.0,DEBTCONSOLIDATION,C,14171.096174622671,10.959740038217046,0,0.3639212133190939,N,4
39,Female,83878.74134194986,RENT,14.0,HOMEIMPROVEMENT,A,500.0,11.267168042695369,0,0.005960985966177552,N,21
27,Female,59364.86596143069,MORTGAGE,9.0,EDUCATION,B,9298.340105588319,15.1007170789099,0,0.15663035627216684,N,9
62,Female,49596.4669659746,MORTGAGE,34.0,VENTURE,B,11328.046014563904,11.553300048921821,1,0.2284042938448711,N,15
31,Female,50433.84111052568,MORTGAGE,6.0,EDUCATION,F,8372.470660961992,18.911340046040262,1,0.16600898279022086,Y,13
20,Female,31072.44025284365,RENT,2.0,EDUCATION,C,10945.682102065366,15.337450073117688,0,0.3522633566272173,N,2
39,Female,48629.455102849504,OWN,21.0,MEDICAL,D,15111.055713445845,10.095760450298716,1,0.31073874221881614,N,2
47,Male,43002.68322008414,RENT,29.0,VENTURE,A,10311.109249951829,5.6734938627480975,0,0.23977827609455052,N,8
62,Female,53592.57198910008,OTHER,39.0,DEBTCONSOLIDATION,B,20688.92470245973,18.16423512352979,1,0.3860408995983165,N,27
56,Female,19875.172287473826,OTHER,31.0,DEBTCONSOLIDATION,A,14754.436169212748,10.152654495319416,1,0.7423551331180972,N,19
66,Female,57957.040155386385,RENT,25.0,EDUCATION,E,11330.632697337294,13.786451056379384,1,0.19550054086542673,N,24
56,Male,70332.59349772618,MORTGAGE,38.0,HOMEIMPROVEMENT,A,12518.650447322738,8.998362219869467,0,0.17799216301795354,N,23
31,Male,45923.53749758853,MORTGAGE,13.0,EDUCATION,B,13716.591699608227,15.795929428526122,0,0.2986832558430085,N,5
56,Male,62941.967866116145,OTHER,17.0,PERSONAL,A,18427.109667845263,13.543315230696656,0,0.2927634818638268,N,17
68,Male,56206.92549689155,OTHER,14.0,MEDICAL,C,15871.445381549405,7.738685037592396,0,0.2823752632124871,N,12
68,Male,37845.197196678884,OWN,21.0,PERSONAL,B,12571.028776081414,5.135325966203429,0,0.3321697258109303,N,19
63,Male,28829.486270857702,OWN,21.0,VENTURE,B,6356.731468071461,11.56609928699032,0,0.2204940944264125,N,24
47,Female,31632.230225586827,OWN,20.0,VENTURE,A,12074.637929014065,12.491382972068621,1,0.3817194628043354,Y,17
66,Female,55857.851383094305,OTHER,1.0,MEDICAL,C,12894.674666971168,13.288165980143734,1,0.23084802490046752,N,8
34,Female,48877.09736029591,OWN,16.0,EDUCATION,C,13889.264710162384,8.666656365624256,0,0.2841671347170665,N,16
25,Female,75501.86043763395,OTHER,7.0,VENTURE,F,6330.503165839555,9.06869340188934,1,0.08384565796320578,N,7
63,Male,65817.40224407788,OTHER,22.0,HOMEIMPROVEMENT,A,13690.357338561726,5.330396713873546,0,0.20800513043332028,N,4
39,Male,65775.69966254603,RENT,12.0,MEDICAL,E,14002.56019949927,9.343639845244365,1,0.21288348541083785,Y,21
69,Female,55261.61603424445,OWN,8.0,PERSONAL,B,3950.669979359381,6.106483609353635,0,0.07149030851561118,Y,6
33,Female,30756.021013566708,RENT,6.0,HOMEIMPROVEMENT,B,3992.8432195840555,8.862254512116058,1,0.12982313992511524,Y,15
21,Male,56506.78591949983,RENT,0.0,DEBTCONSOLIDATION,C,15590.076843964574,11.98445117211338,0,0.27589742701300274,N,3
28,Male,51277.063300564456,OWN,1.0,MEDICAL,C,5724.162443483449,11.94123851597947,0,0.11163202560823014,N,10
56,Male,27232.372228885044,OTHER,3.0,HOMEIMPROVEMENT,B,17688.67640947509,8.977937531530651,0,0.6495459250043935,N,2
39,Female,74198.98517117424,OTHER,13.0,MEDICAL,C,8605.310822778696,11.81625075121788,0,0.11597612558886852,N,17
45,Male,72045.78749858304,OTHER,27.0,PERSONAL,B,11924.34923883857,15.434098265344776,0,0.16551070718844027,N,16
48,Male,27117.01711165879,OWN,30.0,EDUCATION,C,11681.481141636548,10.16544085794996,1,0.4307804613441118,Y,14
20,Female,37244.10189766943,OTHER,1.0,MEDICAL,C,6427.652026744991,7.1629504741651955,1,0.17258174312822414,Y,2
54,Female,39000.99561119047,RENT,36.0,VENTURE,B,16952.281650150813,13.356818721983823,1,0.4346627921797651,N,4
25,Female,62197.0308759923,MORTGAGE,7.0,PERSONAL,B,8610.121005672692,14.276060646306528,1,0.13843299084227106,Y,7
56,Female,59894.503609079926,OWN,19.0,PERSONAL,A,10293.944103446656,8.9106479981659,0,0.17186792582226373,N,24
24,Male,50888.14425572713,MORTGAGE,6.0,HOMEIMPROVEMENT,B,500.0,8.932873626998527,0,0.009825471282414238,N,6
52,Male,55477.1456079825,RENT,7.0,VENTURE,B,3318.04754575989,5.050203229679774,0,0.059809269373845765,N,14
68,Female,24247.35607108933,MORTGAGE,27.0,HOMEIMPROVEMENT,A,15635.643922829797,9.617471963150349,0,0.6448391270779633,N,17
33,Male,57627.22562716906,RENT,15.0,DEBTCONSOLIDATION,B,9972.338327542022,8.231827075626118,0,0.17304907912902268,N,15
31,Male,47982.29248907859,MORTGAGE,13.0,PERSONAL,A,7072.167958806413,6.431278467796797,0,0.14739120604577477,N,2
61,Female,36419.13634882821,MORTGAGE,31.0,MEDICAL,C,7152.532209504807,9.905666422689416,0,0.1963948881433302,N,2
39,Female,19349.87452139362,OTHER,7.0,DEBTCONSOLIDATION,C,12742.934878334983,10.985198225897346,1,0.6585538766283022,N,21
69,Male,50539.22312372704,MORTGAGE,30.0,VENTURE,D,16301.855440319217,10.436531265079159,1,0.32255848888713645,N,17
43,Female,57139.197924356195,RENT,25.0,PERSONAL,B,7191.3431876565255,10.028343308555035,0,0.12585656517574495,Y,3
62,Female,15950.363965868251,RENT,15.0,VENTURE,B,15479.308988426044,15.573062534197433,1,0.9704674464827132,N,19
53,Male,50369.721413128595,RENT,35.0,DEBTCONSOLIDATION,C,9199.621685808594,11.922259582474112,0,0.18264190127942145,N,28
44,Female,52444.79503696991,OWN,26.0,MEDICAL,G,12503.247782687544,12.95218498026427,1,0.2384077919243202,N,22
69,Male,38915.40913704679,RENT,39.0,EDUCATION,E,1124.805708025841,16.43191186764308,1,0.02890386438093608,N,26
48,Female,57596.76404790348,OWN,17.0,HOMEIMPROVEMENT,C,1981.6145910844796,13.96070199665035,0,0.034404963956592455,N,24
58,Male,47346.751674453604,RENT,34.0,HOMEIMPROVEMENT,C,14100.428741794569,10.17920839193305,0,0.297811956324822,N,19
50,Female,55663.42010672727,OWN,14.0,DEBTCONSOLIDATION,C,11374.714701342917,5.440985533203527,0,0.20434811011492646,N,6
66,Female,60684.93865750112,MORTGAGE,26.0,PERSONAL,B,12018.385991790716,9.88603666582696,0,0.19804561490324835,N,6
62,Male,60696.13812301047,MORTGAGE,16.0,PERSONAL,C,4606.154752679421,15.366407569807588,1,0.07588876154433927,N,9
69,Male,70336.40986893004,RENT,39.0,MEDICAL,B,7888.825373407598,13.939540559387034,0,0.11215848787432009,N,10
42,Female,56766.5037756916,OWN,1.0,PERSONAL,B,1638.760055750106,9.897872804993813,0,0.028868433790207305,N,24
63,Male,40459.18518446358,OTHER,30.0,PERSONAL,D,5762.759075502837,10.762854485803638,1,0.14243388860227835,N,15
57,Male,37044.19910493606,OTHER,36.0,PERSONAL,E,9885.690319368603,11.38345561138578,1,0.2668620339547672,Y,14
39,Female,28733.82494262755,OTHER,21.0,VENTURE,B,11639.135037641914,9.152088640743216,0,0.40506737480588195,N,19
42,Female,53023.59286225812,MORTGAGE,24.0,VENTURE,D,6435.350931127478,9.331631607741016,1,0.12136768905579243,N,5
64,Male,76426.23429305047,MORTGAGE,2.0,EDUCATION,B,12760.767671916386,9.053336612737555,1,0.1669684211181492,Y,19
35,Female,42830.947880256994,OWN,16.0,VENTURE,B,9808.598671404343,12.477012856686605,1,0.22900727527269213,N,17
69,Female,58992.164954199194,RENT,13.0,HOMEIMPROVEMENT,C,8870.350932236079,7.832374094127846,0,0.15036489912046647,N,21
61,Female,34954.39990969679,MORTGAGE,13.0,DEBTCONSOLIDATION,F,10418.156012945978,15.325619497865885,1,0.2980499176029582,N,16
27,Male,53896.09830321269,RENT,9.0,EDUCATION,B,20498.096129750822,10.981336569821387,1,0.3803261604287402,N,8
69,Male,75186.9425614888,OTHER,34.0,PERSONAL,D,9194.965779976992,7.682614305855758,1,0.12229471590040035,N,14
40,Female,63724.95946663885,OTHER,0.0,HOMEIMPROVEMENT,B,14761.217964444533,14.078018745816555,1,0.23163950339069722,Y,3
20,Male,18583.759337216863,RENT,2.0,EDUCATION,D,12731.42638855796,15.500874696344342,1,0.6850834730226678,Y,2
27,Female,61413.89632071089,OWN,3.0,DEBTCONSOLIDATION,D,8759.203110024504,20.423327860990277,1,0.1426257514143521,Y,6
48,Male,62324.51557587104,OTHER,30.0,EDUCATION,D,2248.569251793384,15.112321171773141,1,0.03607840720488357,N,2
51,Female,53469.73946454177,OWN,16.0,HOMEIMPROVEMENT,G,6863.863786121987,8.374454780464369,1,0.1283691271896645,N,29
57,Male,63350.44225404682,OTHER,27.0,EDUCATION,A,10381.917467517316,11.630198224480749,0,0.16388074176157974,N,28
24,Male,33329.95920564923,MORTGAGE,6.0,HOMEIMPROVEMENT,B,9476.116117974449,18.58616697477106,1,0.2843122627155302,Y,6
66,Male,51265.26309608172,OTHER,7.0,EDUCATION,C,16483.165865870684,8.66552385151281,1,0.32152699255591094,N,21
41,Female,72203.47881876204,OWN,23.0,EDUCATION,C,6332.491458996017,7.190048660296432,0,0.08770341211524177,N,20
66,Male,70398.98966932735,MORTGAGE,17.0,EDUCATION,D,9265.943158374548,9.830084875034487,1,0.13162039969462366,N,23
53,Female,60960.89948011942,OTHER,30.0,HOMEIMPROVEMENT,A,12681.82228435945,7.955865786217232,0,0.20803207289445014,N,14
20,Female,32340.09552998234,MORTGAGE,2.0,EDUCATION,D,8609.317698378083,9.177303767683778,1,0.26621188210147456,Y,2
45,Male,29190.72458761443,MORTGAGE,15.0,DEBTCONSOLIDATION,D,14868.367533169983,9.016423232982438,1,0.5093524653197066,Y,11
62,Female,52290.87348886709,OTHER,9.0,DEBTCONSOLIDATION,A,4562.1616426187475,13.14813841433805,0,0.08724584881126624,N,12
29,Male,53615.48477451681,RENT,11.0,VENTURE,C,2401.16410961135,7.110205467771921,0,0.04478489973017295,N,11
49,Male,47992.56455445487,RENT,11.0,VENTURE,B,8567.897025087212,11.392602574985853,0,0.17852550920394405,N,26
69,Female,33904.30043606695,OWN,21.0,VENTURE,D,9644.81579393609,8.705164773993214,1,0.28447175343208264,N,17
37,Female,58739.22150780787,OWN,,VENTURE,A,11090.504402230174,12.649957127296378,0,0.18880918264733854,N,19
36,Female,52203.30697389083,OTHER,11.0,VENTURE,A,10692.273414879966,12.976591386765731,1,0.20481984829481478,N,18
45,Female,55796.486331009466,MORTGAGE,10.0,DEBTCONSOLIDATION,A,7958.018352319764,13.677837382532887,1,0.1426257973505585,N,24
27,Female,61868.6751924822,MORTGAGE,9.0,PERSONAL,A,2460.161103146221,13.677295490493046,0,0.03976424411048583,N,9
66,Male,44527.00424643975,RENT,0.0,EDUCATION,C,9406.45613693139,9.136685166022486,0,0.21125284074514183,N,2
59,Female,40224.83245241127,RENT,26.0,DEBTCONSOLIDATION,E,4803.776890511163,10.986933007510741,1,0.1194231671740177,N,20
68,Female,72151.30646617246,MORTGAGE,2.0,DEBTCONSOLIDATION,C,10352.78092939409,15.408949765937546,1,0.1434870889586442,N,6
31,Female,34852.83026939664,MORTGAGE,11.0,MEDICAL,B,4460.037374449236,12.325702965641051,1,0.12796772428451753,Y,13
46,Female,40616.51601075985,OWN,28.0,PERSONAL,B,11896.05055531285,13.662200932087647,1,0.29288702537069966,N,28
27,Male,74684.95630854946,MORTGAGE,8.0,HOMEIMPROVEMENT,B,18339.559604837305,7.34892075900038,0,0.24555895204745415,N,9
44,Female,39059.5149798068,MORTGAGE,26.0,PERSONAL,B,6370.1411341470275,13.86082075261257,0,0.163088075656861,N,7
65,Female,48027.6471271888,OTHER,0.0,MEDICAL,B,3674.476209135488,5.341724756410783,0,0.07650752074955053,N,7
23,Female,41760.60261773944,MORTGAGE,3.0,DEBTCONSOLIDATION,C,15722.550648423312,6.412981781910456,1,0.3764924273804552,Y,5
52,Female,15000.0,RENT,14.0,PERSONAL,B,18835.00438795208,8.301758224525754,1,1.2556669591968055,N,7
20,Male,47533.84695990406,RENT,2.0,EDUCATION,C,3772.0966118066235,12.276790429085375,0,0.07935601372614502,N,2
38,Female,29787.564728429043,OWN,7.0,VENTURE,C,9542.33716619931,12.790227356833194,0,0.32034633422356174,N,14
50,Male,55091.60865287122,OWN,22.0,EDUCATION,A,12433.782708646195,8.557799937996721,0,0.2256928598144716,N,2
35,Female,72112.77020082224,OTHER,14.0,PERSONAL,E,8698.71656189339,5.225889345857367,1,0.12062657609281811,N,2
33,Male,15000.0,OWN,15.0,DEBTCONSOLIDATION,A,1241.9434634744287,13.860480306560039,0,0.08279623089829524,N,15
67,Male,41861.66031999439,MORTGAGE,30.0,DEBTCONSOLIDATION,B,3135.4415497220302,12.762781281615345,0,0.07490007624529046,N,15
24,Male,59046.46465929962,MORTGAGE,6.0,MEDICAL,F,3661.0339736062347,12.283399727759688,1,0.06200259396952115,N,6
60,Female,15000.0,OTHER,7.0,HOMEIMPROVEMENT,B,4799.479488889428,16.779975329036407,1,0.3199652992592952,N,10
45,Female,76725.30720844463,RENT,27.0,EDUCATION,A,10434.256226287207,11.450056119079711,1,0.13599497487758225,Y,24
47,Male,57597.84073606967,MORTGAGE,17.0,MEDICAL,B,15488.649206170667,8.024287630019181,0,0.26891024052697104,N,11
21,Male,71664.25643863803,MORTGAGE,3.0,HOMEIMPROVEMENT,B,3212.6943218460756,14.986300123633981,0,0.044829800537970005,N,3
69,Male,38721.042737771415,OTHER,21.0,VENTURE,C,6070.447030396985,9.777582880423079,0,0.156773852179229,N,10
25,Male,41133.58459447618,RENT,2.0,EDUCATION,D,4450.1968214623175,10.684461749622729,1,0.10818888908748141,N,7
28,Male,46781.27290401861,OWN,10.0,DEBTCONSOLIDATION,C,11442.069742797432,9.390658883108854,0,0.24458654141953742,N,10
52,Female,92764.1809510308,MORTGAGE,34.0,EDUCATION,C,5890.379190291324,8.502880788519198,0,0.06349842288157313,N,5
60,Female,76362.10720994133,RENT,37.0,DEBTCONSOLIDATION,C,4946.397082617,9.735317784046597,0,0.06477554461688617,N,3
44,Male,52646.95399017494,OTHER,26.0,DEBTCONSOLIDATION,D,2014.6920263918878,15.561890238411813,1,0.03826796943974903,Y,7
67,Female,55088.03543301568,OTHER,13.0,VENTURE,C,16798.579045482147,7.800454669007657,1,0.304940608490357,N,18
32,Female,62698.07623169866,RENT,0.0,VENTURE,F,20947.810876405358,14.208538517649442,1,0.33410611832799175,N,8
28,Female,97831.09641982918,OTHER,10.0,PERSONAL,B,10420.866835142619,5.452808012825994,0,0.10651896193029312,N,10
32,Female,57654.39586114101,OWN,7.0,HOMEIMPROVEMENT,A,17427.976614823237,15.802889464926443,0,0.30228357013397605,N,14
50,Female,50919.1879223754,RENT,15.0,MEDICAL,B,7165.444136246054,16.117196987255635,1,0.14072188557228238,Y,21
60,Male,43228.032067700246,OWN,37.0,VENTURE,D,9995.514351418016,7.928721283499791,1,0.23122760563709796,N,16
30,Female,54698.30495038882,OTHER,9.0,PERSONAL,A,13256.365991131392,11.23680903582058,1,0.24235423754273322,N,12
23,Female,38259.56363297582,OWN,5.0,HOMEIMPROVEMENT,D,6241.162799485717,12.931555757654547,1,0.1631268683395666,Y,5
53,Female,59921.84676153746,OWN,25.0,HOMEIMPROVEMENT,C,9202.743210324414,9.187678297831873,0,0.1535790985706311,N,3
57,Female,21348.06740416918,OWN,27.0,EDUCATION,E,8585.57750345312,16.64822451462199,1,0.40217118209849745,N,22
65,Female,44789.988211873344,OWN,11.0,PERSONAL,D,12188.692860233967,11.064834294363699,1,0.2721298519342516,N,13
23,Female,64692.657094546725,RENT,5.0,PERSONAL,C,10310.314323493076,9.439629445116122,0,0.15937379583010178,N,5
57,Female,57382.47308674708,OTHER,13.0,EDUCATION,E,6362.972327021143,11.236466000007939,1,0.11088703544376724,Y,26
38,Female,40747.507598966964,OTHER,20.0,MEDICAL,E,8495.546695884064,8.791315033482407,1,0.20849242558579079,N,20
25,Female,45359.50979166723,MORTGAGE,7.0,VENTURE,B,15573.717938055526,11.06278760716758,1,0.3433396438714709,N,7
53,Male,70706.69373384422,OWN,11.0,DEBTCONSOLIDATION,E,12744.277500831104,9.650677309428858,1,0.18024145703663375,N,28
37,Male,25791.966079531576,OWN,17.0,EDUCATION,A,12309.229814724753,8.662908420772004,1,0.4772505429314022,N,19
32,Female,25908.127041773398,MORTGAGE,1.0,VENTURE,D,21280.006299774846,13.392400221422749,1,0.8213641327859662,Y,14
60,Female,31407.320956450058,MORTGAGE,1.0,DEBTCONSOLIDATION,B,4345.250168958625,5.922719258205104,0,0.13835150648423103,N,11
42,Male,49786.44271466713,OWN,16.0,PERSONAL,B,13548.79668149388,16.28836996615806,0,0.2721382758584275,N,9
38,Female,22865.238654876157,OTHER,9.0,EDUCATION,D,10274.018639585847,11.691167511224661,1,0.449329167067095,N,20
64,Male,69060.03185531963,MORTGAGE,17.0,DEBTCONSOLIDATION,C,11719.082386738524,16.541428985588322,0,0.16969413526031865,N,29
30,Male,31514.150822882693,OWN,,MEDICAL,B,10911.41272765081,13.886023074791256,0,0.34623851326268135,N,12
20,Male,54487.111154862585,OTHER,2.0,VENTURE,A,6492.471333168218,6.969666176395998,0,0.1191560939010952,N,2
43,Male,38418.53798161194,RENT,0.0,VENTURE,F,4824.743171374245,11.212166730202162,1,0.12558372662914677,N,14
26,Female,48690.058383205476,MORTGAGE,8.0,VENTURE,B,9999.16107851149,5.614420916084735,0,0.20536350562192943,N,8
44,Male,17933.081806825132,MORTGAGE,26.0,PERSONAL,A,6089.124451384015,8.289252090876225,1,0.33954701801820597,N,9
40,Female,70026.32490419912,OTHER,22.0,DEBTCONSOLIDATION,C,8151.974693822629,10.589577315560422,0,0.11641300189571703,N,13
34,Female,30770.04003257198,RENT,16.0,VENTURE,B,13990.80127628739,8.884711829943297,0,0.4546890826751368,N,16
20,Female,28675.665579125947,OTHER,2.0,HOMEIMPROVEMENT,C,3865.5770327402006,9.570613296481334,1,0.13480339356287144,N,2
31,Male,97580.18026804185,MORTGAGE,13.0,VENTURE,B,9041.43935252619,8.998742239592605,0,0.0926565141373009,N,10
26,Male,61086.14621915216,RENT,1.0,PERSONAL,B,15272.580214956823,17.687198817169,1,0.2500170850550146,N,8
34,Male,69248.3281656615,OWN,16.0,EDUCATION,F,7464.124822985954,11.35656503132348,1,0.10778779821412678,N,16
40,Female,59177.82792723798,MORTGAGE,11.0,VENTURE,F,17347.276109075192,12.870391777007306,1,0.29313810115512373,N,18
38,Female,40950.38880027197,OTHER,9.0,VENTURE,E,2246.0291770511453,10.844630731285934,1,0.0548475666007896,N,20
48,Male,23863.00285089979,OTHER,30.0,EDUCATION,D,19096.922702746702,12.012150444171706,1,0.8002732439864174,N,9
44,Female,44023.59225148682,OTHER,21.0,DEBTCONSOLIDATION,A,10089.917012582879,5.0,0,0.22919340509388142,N,13
52,Male,30436.813109488754,OTHER,22.0,DEBTCONSOLIDATION,B,3356.8017580595356,16.012122508968435,0,0.11028755691288337,N,10
68,Male,31637.69655130962,OTHER,22.0,HOMEIMPROVEMENT,D,14165.888205697196,8.83459486273295,1,0.44775346342686917,N,7
51,Female,18336.253420606066,MORTGAGE,14.0,PERSONAL,B,12154.175579632622,14.437406304685295,1,0.6628494546205335,N,26
68,Female,52289.519195909925,RENT,25.0,EDUCATION,A,16910.738916753417,14.554079200094149,1,0.32340589809967446,N,29
54,Male,81468.24295051693,OTHER,2.0,PERSONAL,B,2319.795347477178,5.605025340526384,0,0.02847484201771972,N,11
63,Male,61162.734460528976,OTHER,22.0,DEBTCONSOLIDATION,B,4519.417307012857,11.168247188915105,0,0.07389168170578504,N,10
57,Female,47884.19224296575,OWN,19.0,EDUCATION,A,13850.258903703489,12.215999071996185,1,0.2892449105839957,Y,29
45,Female,49188.562543796965,OWN,27.0,MEDICAL,B,22747.679672430288,11.329401614943102,0,0.46245871999564936,N,5
30,Female,15000.0,RENT,12.0,HOMEIMPROVEMENT,E,12876.243414551816,10.997179456411644,1,0.8584162276367877,N,12
54,Female,41523.29156201247,MORTGAGE,7.0,MEDICAL,B,13650.433917192007,9.692577942098135,0,0.3287416147346105,N,22
27,Male,21466.48209559322,MORTGAGE,9.0,DEBTCONSOLIDATION,C,6193.677363929413,8.85847388824552,1,0.28852782381147085,Y,9
65,Male,52688.25055804553,RENT,5.0,EDUCATION,B,9090.75081470447,14.174120704708827,0,0.17253848283858622,N,7
33,Male,44800.480226635314,RENT,15.0,DEBTCONSOLIDATION,E,6900.827513862145,12.193277432637412,1,0.15403467728364623,N,15
29,Male,32613.909175849203,RENT,11.0,EDUCATION,C,12511.71364221862,11.55596497669344,1,0.3836312162015714,Y,11
21,Male,52237.93408977198,OTHER,3.0,PERSONAL,A,14647.628241978235,6.19664783694296,0,0.2804021349084361,N,3
65,Male,52065.58306013886,MORTGAGE,36.0,EDUCATION,A,10928.583917502148,10.22994218022236,0,0.20990034635507646,N,13
28,Male,80372.48078912855,RENT,4.0,DEBTCONSOLIDATION,C,13977.196813524562,10.83253516233288,0,0.1739052555836396,N,10
22,Male,63728.35000893459,OWN,4.0,PERSONAL,A,9856.274460241046,13.522341424953504,0,0.1546607508096352,N,4
40,Female,54339.45580073745,OTHER,8.0,PERSONAL,B,16623.276804675486,5.769340386662086,0,0.3059154082373031,N,22
45,Female,31049.71052697216,OTHER,6.0,EDUCATION,B,5692.246085535767,7.712586041889716,0,0.1833268648540554,N,10
27,Male,28531.217617850234,OTHER,9.0,PERSONAL,A,17079.68157564472,16.39619380588196,1,0.5986313589700781,N,7
67,Female,61976.96014873215,OTHER,9.0,DEBTCONSOLIDATION,B,6419.285572617176,8.607851102597612,0,0.10357535376391792,N,12
21,Male,45998.6125511914,RENT,3.0,HOMEIMPROVEMENT,B,10081.93459239818,5.445331124811969,0,0.21917910200395924,N,3
25,Male,54987.31182253215,OTHER,3.0,MEDICAL,A,4028.544791793294,8.905486014576514,0,0.07326317032545891,N,7
47,Female,69560.0104834312,OWN,29.0,EDUCATION,D,12529.84210257465,8.618553668014183,1,0.18012996282625904,N,15
48,Male,19737.224497163803,OWN,23.0,PERSONAL,F,10657.425342636832,12.953381182046874,1,0.5399657557813299,N,29
45,Female,77940.70770057988,RENT,13.0,PERSONAL,B,13693.231975235076,12.916524508221785,1,0.17568780652902896,Y,17
44,Male,69387.63573897992,OTHER,0.0,DEBTCONSOLIDATION,A,1331.0646172806605,8.091914569858133,0,0.01918302307183105,N,16
31,Male,15000.0,OWN,13.0,PERSONAL,F,10669.275601850437,9.863231319390533,1,0.7112850401233625,N,13
24,Female,97061.84897821954,MORTGAGE,6.0,PERSONAL,D,12017.403699236598,12.61081127851079,1,0.12381181510289667,N,6
53,Female,56427.526381629126,OTHER,26.0,HOMEIMPROVEMENT,E,5057.103710726842,12.711343322458879,1,0.08962121919938107,N,20
67,Male,40429.233991540925,RENT,6.0,EDUCATION,B,12665.079679829085,7.896224560524855,0,0.3132653881713173,N,13
56,Female,60381.244472098515,MORTGAGE,8.0,EDUCATION,B,500.0,8.227750791679684,0,0.008280717040057766,N,12
34,Female,30450.507261225284,OTHER,16.0,DEBTCONSOLIDATION,F,9361.373295031057,17.348997031180513,1,0.30742914115429315,N,16
63,Female,60922.56706387102,MORTGAGE,11.0,HOMEIMPROVEMENT,B,17062.479866268968,10.2208494378044,0,0.280068301264796,N,9
120,Female,34130.07083329377,OTHER,20.0,HOMEIMPROVEMENT,C,9318.15650177085,15.480345355216691,1,0.27301896170344364,Y,4
34,Female,90407.19070941201,OTHER,2.0,HOMEIMPROVEMENT,D,6404.6771811001345,11.685832978115473,1,0.07084256385851136,N,16
62,Male,51202.00387812802,OWN,14.0,EDUCATION,D,9676.769883573888,14.285074811657848,1,0.18899201497282644,N,4
67,Male,62996.46104145648,MORTGAGE,20.0,VENTURE,F,10495.274386477104,12.875858109984218,1,0.1666010155645158,N,26
42,Female,34278.69800695722,MORTGAGE,9.0,DEBTCONSOLIDATION,B,14481.767713127525,11.512986541671252,1,0.42247134678768433,Y,24
25,Female,66329.92047786717,RENT,7.0,DEBTCONSOLIDATION,B,10649.434962621332,11.477485704269458,0,0.16055250610732774,N,4
65,Male,49748.39872995776,RENT,5.0,MEDICAL,A,13810.149085931684,7.277885306674321,0,0.27759987132239927,N,7
69,Female,21762.965833561102,MORTGAGE,1.0,HOMEIMPROVEMENT,E,10460.262120809066,10.499974855679929,1,0.4806450646849837,N,12
63,Female,45224.74560223504,OWN,28.0,HOMEIMPROVEMENT,B,6253.406957808836,9.433869322621952,0,0.13827401071106937,N,21
62,Female,88622.22137725075,OWN,39.0,EDUCATION,A,2990.720337290488,10.016497429515868,0,0.03374684464926088,N,15
64,Male,67179.54052086615,OTHER,32.0,DEBTCONSOLIDATION,E,11858.416071432197,9.89130076438132,0,0.17651826701239404,N,3
40,Male,42420.49862187013,RENT,3.0,EDUCATION,C,500.0,11.487197605267184,0,0.01178675442872381,N,13
42,Male,15000.0,RENT,3.0,MEDICAL,D,1173.9907743846622,12.913860749586346,1,0.07826605162564415,N,17
62,Female,33350.176435387366,RENT,28.0,PERSONAL,C,3009.8272437202654,10.587425328946136,0,0.09024921500944695,N,29
